"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,117418966,10,,,128506369
2019,117418972,20,729,,128509953
2019,117418972,61,2,,128509954
2019,117418972,11,1,,128509952
2019,117418972,10,,,128509951
2019,117414199,63,1,,128513202
2019,117418983,36,215,,128509968
2019,117418983,62,1500,,128509969
2019,117418983,4,1800,,128509967
2019,117422011,20,215,,128506408
2019,117419004,26,2710,,128509995
2019,117422048,63,600,,128506469
2019,117422048,7,300,,128506468
2019,117419011,11,2,,128510005
2019,117419011,10,,,128510004
2019,117419022,10,,,128510023
2019,117419028,19,1,,128510031
2019,117419030,20,1969,,128510033
2019,117419029,20,1969,,128510032
2019,117414242,11,1,,128513269
2019,117414242,10,,,128513268
2019,117419032,63,2020,,128506507
2019,117419032,25,120,,128510036
2019,117419032,6,100,,128510035
2019,117419036,20,1000,,128510042
2019,117419036,6,200,,128510041
2019,117419036,25,1200,,128510043
2019,117419037,11,1,,128510045
2019,117422090,17,300,,128506517
2019,117419044,3,2000,,128510055
2019,117419043,3,2000,05-MAY-19,128510054
2019,117414257,10,,,128506529
2019,117422108,6,252,,128506538
2019,117422107,6,252,14-APR-19,128506535
2019,117419049,25,80,,128510066
2019,117419049,9,0,,128510065
2019,117419048,3,140,,128510064
2019,117419049,63,15,,128510067
2019,117419052,10,,,128506549
2019,117419054,11,2,,128510070
2019,117419062,20,400,,128510084
2019,117419061,20,400,16-MAY-19,128510083
2019,117419067,16,1,,128510093
2019,117419072,3,200,,128510098
2019,117422143,63,237,,128506581
2019,117419077,63,200,,128510105
2019,117419080,63,1,,128510109
2019,117419080,10,,,128510107
2019,117419080,11,5,,128510108
2019,117422147,3,8000,,128510111
2019,117419084,3,13000,,128510114
2019,117419085,35,50,,128510117
2019,117422156,20,1200,,128506594
2019,117419088,36,500,,128510120
2019,117419092,10,,,128510128
2019,117419092,11,1,,128510129
2019,117419096,16,40,,128510132
2019,117419096,38,51,,128510133
2019,117422164,9,0,,128506606
2019,117422164,25,23,,128506607
2019,117422164,63,200,,128506608
2019,117419109,63,7,,128510150
2019,117419113,20,25,,128510158
2019,117419114,19,800,,128510159
2019,117419114,63,4000,,128510160
2019,117422188,37,1,,128506636
2019,117422187,63,17000,14-MAY-19,128506635
2019,117422187,37,1,14-MAY-19,128506634
2019,117422188,63,17000,,128506637
2019,117419116,27,2,,128506638
2019,117419116,33,146,,128506639
2019,117419121,63,100,,128510170
2019,117419121,25,100,,128510169
2019,117422196,10,,,128506649
2019,117422196,11,1,,128506650
2019,117419123,6,44,,128510173
2019,117419128,4,300,,128510179
2019,117419131,25,78,,128506661
2019,117419131,63,195,,128506663
2019,117419131,19,120,,128506660
2019,117422204,11,6,,128506656
2019,117419131,26,60,,128506662
2019,117419131,6,20,,128506657
2019,117422203,17,10,07-MAY-19,128510184
2019,117422203,25,78,07-MAY-19,128510186
2019,117419131,17,10,,128506658
2019,117422203,19,120,07-MAY-19,128510185
2019,117422204,10,,,128506655
2019,117422203,26,60,07-MAY-19,128510187
2019,117422203,63,195,07-MAY-19,128506654
2019,117422203,6,20,07-MAY-19,128510183
2019,117419133,63,120,,128510190
2019,117419134,51,0,,128510195
2019,117419134,22,0,,128510193
2019,117419134,20,330,,128510192
2019,117419134,63,0,,128510196
2019,117419134,25,12,,128510194
2019,117419134,9,0,,128510191
2019,117419135,11,3,,128510198
2019,117419135,10,,,128510197
2019,117419140,25,68,,128510206
2019,117422214,6,89,23-APR-19,128506672
2019,117422214,25,68,23-APR-19,128506675
2019,117422214,17,58,23-APR-19,128506673
2019,117419140,6,89,,128510204
2019,117419140,17,58,,128510205
2019,117422218,22,0,,128506680
2019,117419144,10,,,128510211
2019,117419145,63,1,,128510212
2019,117419149,7,280,,128510216
2019,117419149,63,8,,128510217
2019,117419148,63,8,19-MAY-19,128510215
2019,117419148,7,280,19-MAY-19,128510214
2019,117419155,10,,,128510224
2019,117419155,11,1,,128510225
2019,117419156,26,260,,128506691
2019,117419159,11,3,,128506697
2019,117419159,10,,,128506696
2019,117419160,63,150,,128510231
2019,117419160,3,150,,128510229
2019,117419160,35,450,,128510230
2019,117419161,30,1,,128510232
2019,117419164,63,30,,128510234
2019,117419166,11,2,,128510236
2019,117419168,63,258,,128510240
2019,117419167,63,80,,128510238
2019,117419168,36,150,,128510239
2019,117419167,3,200,,128510237
2019,117419169,33,1,,128510241
2019,117419172,63,0,,128510245
2019,117419177,3,200,,128510250
2019,117419179,33,100,,128510252
2019,117422245,35,100,,128506723
2019,117422246,33,75,,128510255
2019,117419185,63,80,,128510261
2019,117422247,3,500,,128506724
2019,117419188,11,2,,128510265
2019,117422252,63,20,,128506736
2019,117419193,6,200,,128510269
2019,117419200,35,200,,128510284
2019,117419206,63,1,,128510289
2019,117419207,35,50,,128510290
2019,117419209,63,100,,128510293
2019,117419212,63,1000,,128510295
2019,117419213,63,150,,128510296
2019,117422267,63,900,,128510307
2019,117419218,52,0,,128510308
2019,117419222,63,250,,128510312
2019,117419225,9,0,,128510315
2019,117419225,63,970,,128510316
2019,117422282,10,,,128506780
2019,117419230,11,2,,128510330
2019,117419230,10,,,128510329
2019,117419231,63,50,,128510331
2019,117419234,26,100,,128510333
2019,117419233,3,1200,,128510332
2019,117422285,63,95,,128506783
2019,117419235,63,115,23-MAY-19,128510336
2019,117419236,63,115,,128510337
2019,117422290,3,250,,128506791
2019,117419239,25,200,,128510342
2019,117419245,63,52,,128506792
2019,117422292,63,52,23-MAY-19,128510352
2019,117422297,10,,,128506804
2019,117419252,63,25,,128506806
2019,117419253,63,250,,128510362
2019,117419254,63,36,22-APR-19,128510363
2019,117419255,63,36,,128510364
2019,117419257,36,1,,128510366
2019,117419256,24,13400,24-MAY-19,128506815
2019,117419257,24,13400,,128510365
2019,117419258,38,90,,128510367
2019,117419260,4,500,,128510369
2019,117419261,3,250,,128510370
2019,117419262,10,,,128510371
2019,117419262,11,4,,128510372
2019,117419264,3,30000,,128510374
2019,117419265,26,171,,128510375
2019,117422314,63,175,,128506829
2019,117419270,63,10,,128506831
2019,117419271,3,400,,128510379
2019,117419273,63,22,,128510380
2019,117422321,22,0,,128506838
2019,117422322,52,0,,128506839
2019,117419274,2,9,,128510381
2019,117419274,8,2,,128510382
2019,117422332,3,150,,128506855
2019,117419277,3,1000,,128510385
2019,117419280,3,1216,,128510388
2019,117419282,30,5000,,128510392
2019,117419284,11,7,,128510394
2019,117422343,7,200,,128506873
2019,117422342,63,105,,128506872
2019,117422343,10,200,,128506874
2019,122850915,5,100000,,135969730
2019,122850915,6,70,,135976946
2019,122850915,24,2000,,135969732
2019,122855444,19,2000,17-MAR-19,135969727
2019,122850915,19,2002,,135969731
2019,122855443,38,17750,,135969725
2019,122855444,36,250,17-MAR-19,135969729
2019,122855444,5,100000,17-MAR-19,135969726
2019,122855443,31,5697,,135969724
2019,122850915,36,1455,,135976948
2019,122855463,61,1000,14-MAR-19,135976955
2019,122855466,61,1000,,135976957
2019,122855492,16,295,,135976991
2019,122850963,65,200,,135969806
2019,122855500,36,600,,135969807
2019,122850975,22,0,,135969820
2019,122855511,20,1940,,135969822
2019,122850981,11,10,,135969828
2019,122850981,10,,,135977022
2019,122850985,17,7000,,135969834
2019,122855519,17,7000,19-APR-19,135977025
2019,122855533,31,1,,135977056
2019,122855545,11,1,,135977079
2019,122855565,63,5,,135969883
2019,122855579,11,10,,135969904
2019,122851051,19,29,22-FEB-19,135969923
2019,122851052,19,29,,135969924
2019,122855608,54,250,,135969945
2019,122855618,23,8,,135977162
2019,122855618,63,8,,135969955
2019,122851066,63,8,05-DEC-19,135977158
2019,122851066,23,8,05-DEC-19,135969954
2019,122851066,6,104,05-DEC-19,135969952
2019,122855618,6,104,,135977161
2019,122855623,6,323,,135969957
2019,122851080,10,,,135977173
2019,122851080,11,2,,135969965
2019,122855648,63,10,,135969993
2019,122851117,63,150,,135970005
2019,122851120,8,12,17-DEC-19,135977226
2019,122855656,8,12,,135970006
2019,122851157,38,965,,135977287
2019,122855713,25,100,22-NOV-19,135970060
2019,122855715,25,100,,135970063
2019,122855714,53,180,,135970062
2019,122855739,20,240,,135970093
2019,122855741,52,0,,135970095
2019,122855754,9,0,,135970113
2019,122855754,13,1127,,135970114
2019,122855759,22,0,,135970121
2019,122855760,20,11126,,135970122
2019,122855763,10,,,135970124
2019,122855764,61,23,,135970126
2019,122855765,26,700,,135970127
2019,122855779,63,250,,135970146
2019,122855778,63,1,,135970144
2019,122855779,7,1100,,135970145
2019,122855785,11,1,,135970153
2019,122855785,10,,,135970152
2019,122851168,63,25,,135970163
2019,122851168,51,0,,135970161
2019,122856219,3,18000,,135978261
2019,122856219,63,5,,135978263
2019,122856223,63,437,,135978264
2019,122856231,63,16,14-OCT-19,135970758
2019,122856232,63,16,,135970759
2019,122856236,16,2,,135970766
2019,122856236,63,45,,135978273
2019,122856248,3,500,,135970782
2019,122856246,3,500,13-SEP-19,135970780
2019,122856245,38,1000,,135970777
2019,122856252,63,700,,135970789
2019,122851953,11,1,,135978314
2019,122851953,10,,,135978313
2019,122856267,20,1615,,135970807
2019,122851972,57,2000,,135978344
2019,122851979,63,20,,135970812
2019,122851983,35,200,,135978358
2019,122851984,16,100,,135978359
2019,122856291,3,1000,,135970838
2019,122856302,63,30,,135978385
2019,122851997,3,80,,135978384
2019,122851999,63,175,,135978386
2019,122856312,22,0,,135978403
2019,122856313,20,15404,,135970867
2019,122852020,10,,,135978414
2019,122852022,63,30,,135978416
2019,122856321,10,,,135978423
2019,122856321,11,10,,135978424
2019,122852033,10,,,135978442
2019,122852035,21,100,,135978444
2019,122856332,16,10,,135970887
2019,122856332,26,250,,135970889
2019,122856329,16,300,,135970883
2019,122856335,63,500,,135978454
2019,122852046,63,50,,135978458
2019,122852051,20,2700,,135970899
2019,122852050,22,0,,135978468
2019,122852056,35,750,,135970902
2019,122852056,3,250,,135970901
2019,122852071,63,5,,135978494
2019,122856373,3,25000,,135970948
2019,122852086,3,25000,04-DEC-19,135978517
2019,122852093,10,,,135978529
2019,122856383,20,800,,135970959
2019,122856384,11,1,,135978535
2019,122856384,10,,,135978534
2019,122856385,11,1,,135970961
2019,122856392,3,1500,,135970969
2019,122856408,25,32,15-DEC-19,135970993
2019,122856411,36,22,,135970999
2019,122856408,36,22,15-DEC-19,135970994
2019,122856411,7,14,,135970996
2019,122856411,6,28,,135978561
2019,122856411,25,32,,135970997
2019,122856411,63,14,,135971000
2019,122856408,6,28,15-DEC-19,135970991
2019,122856408,7,14,15-DEC-19,135970992
2019,122856408,63,14,15-DEC-19,135970995
2019,122856417,23,341,,135971013
2019,122852123,10,,,135978569
2019,122856427,63,1,,135971025
2019,122856427,7,401,,135971024
2019,122856433,63,85,,135971039
2019,122856434,7,2000,,135971040
2019,122856434,23,20,,135971042
2019,122856434,25,275,,135971043
2019,122856434,16,600,,135971041
2019,122856439,63,50,,135971052
2019,122856443,63,1000,,135971055
2019,122856447,63,200,,135971058
2019,122852145,4,200,,135978604
2019,119172848,63,200,,131447599
2019,119172849,38,200,,131447600
2019,119172856,63,440,,131447610
2019,119234750,21,1,,131425660
2019,119239733,66,40,,131445368
2019,119172868,26,15,02-JUL-19,131447620
2019,119172869,26,15,,131447621
2019,119234761,17,450,20-JUN-19,131425672
2019,119239734,20,2400,,131447625
2019,119239734,51,0,,131447628
2019,119239734,9,0,,131447626
2019,119239734,26,600,,131447624
2019,119234761,9,0,20-JUN-19,131425674
2019,119239734,25,20,,131447623
2019,119234761,51,0,20-JUN-19,131425678
2019,119172870,10,,,131425680
2019,119239734,17,450,,131447627
2019,119239734,63,8963,,131447629
2019,119234761,25,20,20-JUN-19,131425675
2019,119234761,6,100,20-JUN-19,131425673
2019,119239734,6,100,,131425681
2019,119234761,26,600,20-JUN-19,131425677
2019,119234761,63,2303,20-JUN-19,131425679
2019,119172870,11,6,,131447622
2019,119172875,38,50,,131447636
2019,119172876,20,98,,131447637
2019,119172880,63,40,,131447639
2019,119172882,63,600,,131447641
2019,119172883,35,200,,131447642
2019,119172884,2,6,,131447643
2019,119172885,6,150,,131447644
2019,119234791,3,11000,,131425723
2019,119172886,3,1,,131447645
2019,119172887,63,50,,131447647
2019,119172887,17,1300,,131447646
2019,119172888,17,3200,,131447649
2019,119172888,3,6000,,131447648
2019,119172889,16,398,06-JUL-19,131447650
2019,119172890,16,398,,131447651
2019,119234799,63,1000,,131425732
2019,119172891,63,1700,,131447654
2019,119172891,17,1,,131447652
2019,119172891,36,1000,,131447653
2019,119172891,67,1,,131447655
2019,119172892,25,80,,131447656
2019,119172895,10,,,131447659
2019,119239746,35,1800,,131445383
2019,119172897,16,15,,131447660
2019,119172898,6,10,,131447661
2019,119172900,2,3,,131447663
2019,119172901,4,489,,131447664
2019,119234806,9,0,,131425740
2019,119234806,20,80,,131425741
2019,119234806,61,800,,131425742
2019,119172903,63,300,,131447673
2019,119172904,10,,,131447674
2019,119172905,38,20,,131447675
2019,119172907,10,,,131425760
2019,119172907,11,1,,131447678
2019,119172909,11,2,,131447681
2019,119172909,10,,,131447680
2019,119234824,2,12,,131425761
2019,119234825,2,20,,131425762
2019,119234826,38,150,,131425763
2019,119172911,8,24,,131447684
2019,119172912,63,5,30-JUL-19,131447685
2019,119172913,6,2,,131447686
2019,119172913,63,5,,131447688
2019,119172913,8,10,,131447687
2019,119172915,63,1200,,131447690
2019,119172916,7,200,,131447691
2019,119172917,10,,,131447692
2019,119172917,11,1,,131447693
2019,119172918,3,3200,11-JUL-19,131447694
2019,119172919,3,3200,,131447695
2019,119172921,41,37,,131447697
2019,119172920,41,37,10-JUL-19,131447696
2019,119172922,9,0,,131447698
2019,119172922,20,140,,131447699
2019,119172923,11,2,,131447700
2019,119172925,63,200,13-JUL-19,131447703
2019,119172926,63,200,,131447704
2019,119172927,2,5,,131425791
2019,119172927,63,3,,131425792
2019,119234855,35,100,,131425802
2019,119234856,38,150,,131425803
2019,119172944,63,10,08-JAN-19,131447727
2019,119172944,23,1100,08-JAN-19,131425876
2019,119172946,23,1100,,131447728
2019,119172946,63,10,,131447729
2019,119234925,63,1,,131447742
2019,119234911,63,750,,131425867
2019,119172979,38,300,,131447773
2019,119172978,42,2000,,131447772
2019,119172981,11,1,,131447776
2019,119172981,10,,,131447775
2019,119239811,20,11,,131445468
2019,119173066,11,1,,131447882
2019,119173066,10,,,131447881
2019,119173069,61,1100,,131447884
2019,119173072,38,400,,131447887
2019,119173073,11,1,,131447888
2019,119173084,63,300,,131447900
2019,119239834,12,200,,131447903
2019,119173093,20,150,,131447912
2019,119173093,19,235,,131447911
2019,119173101,10,,,131447920
2019,119239843,15,500,,131445517
2019,119173117,8,13,20-JUL-19,131447937
2019,119173118,8,13,,131447938
2019,119173126,36,1050,,131447946
2019,119173146,59,500,,131447978
2019,119173148,63,550,,131447981
2019,119235031,20,512,,131426024
2019,119173156,3,1500,,131447992
2019,119239849,20,239,,131448001
2019,119239849,10,,,131448000
2019,119173166,3,3,,131426028
2019,119173171,16,300,,131448010
2019,119173171,38,300,,131448013
2019,119173171,62,1300,,131448014
2019,119173171,7,50,,131448008
2019,119173171,36,300,,131448011
2019,119173173,8,250,,131448016
2019,119173175,11,3,,131448019
2019,119173175,10,,,131448018
2019,119173179,10,,,131448022
2019,119173194,52,0,,131448046
2019,119173198,63,700,,131448049
2019,119173200,63,5,,131448052
2019,119173208,10,,,131448061
2019,119173209,7,6,,131448063
2019,119173209,6,7,,131448062
2019,119173209,63,10,,131448064
2019,119173207,7,6,11-JUN-19,131448059
2019,119172851,11,5,,131447602
2019,119172854,63,128,,131447608
2019,119172857,63,500,,131447611
2019,119172858,8,2,,131447612
2019,119172861,11,2,,131447615
2019,119172861,10,,,131425662
2019,119172865,20,5770,,131447617
2019,119172867,20,3157,,131447619
2019,119234919,63,2,,131425884
2019,119172983,10,,,131447779
2019,119173218,19,270,12-JUN-19,131448074
2019,119173207,6,7,11-JUN-19,131448058
2019,119173207,63,10,11-JUN-19,131448060
2019,119173219,19,270,,131448075
2019,119173226,35,1980,,131448081
2019,119173230,52,0,,131448086
2019,119173229,47,0,,131448085
2019,119173232,25,15,,131448088
2019,119173234,63,670,,131448090
2019,119173238,7,283,,131448094
2019,119173237,7,249,16-JUL-19,131448093
2019,119173279,52,0,,131448147
2019,119173281,9,0,,131448149
2019,119173281,19,2,,131448150
2019,119173280,20,260,,131448148
2019,119173283,61,900,,131448152
2019,119173287,10,,,131448153
2019,119173287,11,7,,131448154
2019,119173288,20,2,,131448156
2019,119173288,9,0,,131448155
2019,119173288,63,26,,131448157
2019,119173289,3,1500,,131448158
2019,119173290,38,600,,131448159
2019,119173294,6,1000,,131448164
2019,119173298,47,0,,131448169
2019,119173297,38,500,,131448168
2019,119173299,20,1,,131448170
2019,119173300,8,2,,131448171
2019,119173301,38,500,,131448172
2019,119173302,63,25,,131448173
2019,119239928,10,,,131445612
2019,119239928,11,2,,131445613
2019,119173304,20,281,,131448175
